A1,A2,A3,A4,PrestateA1,PrestateA2,PrestateA3,PrestateA4,BacknodeA1,BacknodeA2,BacknodeA3,BacknodeA4,Light
1,3,2,4,0,0,0,0,0,1,0,0,A4
1,3,2,4,0,0,0,0,0,1,0,1,A4
1,3,2,4,0,0,0,0,0,1,1,0,A4
1,3,2,4,0,0,0,0,0,1,1,1,A4
1,3,2,4,0,0,0,0,1,0,0,0,A4
1,3,2,4,0,0,0,0,1,0,0,1,A4
1,3,2,4,0,0,0,0,1,0,1,0,A4
1,3,2,4,0,0,0,0,1,0,1,1,A4
1,3,2,4,0,0,0,0,1,1,0,0,A4
1,3,2,4,0,0,0,0,1,1,0,1,A4
1,3,2,4,0,0,0,0,1,1,1,0,A4
1,3,2,4,0,0,0,0,1,1,1,1,A4
1,3,2,4,0,0,0,1,0,0,0,0,A4
1,3,2,4,0,0,0,1,0,0,0,1,A2
1,3,2,4,0,0,0,1,0,0,1,0,A4
1,3,2,4,0,0,0,1,0,0,1,1,A2
1,3,2,4,0,0,0,1,0,1,0,0,A4
1,3,2,4,0,0,0,1,0,1,0,1,A4
1,3,2,4,0,0,0,1,0,1,1,0,A4
1,3,2,4,0,0,0,1,0,1,1,1,A4
1,3,2,4,0,0,0,1,1,0,0,0,A4
1,3,2,4,0,0,0,1,1,0,0,1,A2
1,3,2,4,0,0,0,1,1,0,1,0,A4
1,3,2,4,0,0,0,1,1,0,1,1,A2
1,3,2,4,0,0,0,1,1,1,0,0,A4
1,3,2,4,0,0,0,1,1,1,0,1,A4
1,3,2,4,0,0,0,1,1,1,1,0,A4
1,3,2,4,0,0,0,1,1,1,1,1,A4
1,3,2,4,0,0,1,0,0,0,0,0,A4
1,3,2,4,0,0,1,0,0,0,0,1,A4
1,3,2,4,0,0,1,0,0,0,1,0,A4
1,3,2,4,0,0,1,0,0,0,1,1,A4
1,3,2,4,0,0,1,0,0,1,0,0,A4
1,3,2,4,0,0,1,0,0,1,0,1,A4
1,3,2,4,0,0,1,0,0,1,1,0,A4
1,3,2,4,0,0,1,0,0,1,1,1,A4
1,3,2,4,0,0,1,0,1,0,0,0,A4
1,3,2,4,0,0,1,0,1,0,0,1,A4
1,3,2,4,0,0,1,0,1,0,1,0,A4
1,3,2,4,0,0,1,0,1,0,1,1,A4
1,3,2,4,0,0,1,0,1,1,0,0,A4
1,3,2,4,0,0,1,0,1,1,0,1,A4
1,3,2,4,0,0,1,0,1,1,1,0,A4
1,3,2,4,0,0,1,0,1,1,1,1,A4
1,3,2,4,0,0,1,1,0,0,0,0,A4
1,3,2,4,0,0,1,1,0,0,0,1,A2
1,3,2,4,0,0,1,1,0,0,1,0,A4
1,3,2,4,0,0,1,1,0,0,1,1,A2
1,3,2,4,0,0,1,1,0,1,0,0,A4
1,3,2,4,0,0,1,1,0,1,0,1,A4
1,3,2,4,0,0,1,1,0,1,1,0,A4
1,3,2,4,0,0,1,1,0,1,1,1,A4
1,3,2,4,0,0,1,1,1,0,0,0,A4
1,3,2,4,0,0,1,1,1,0,0,1,A2
1,3,2,4,0,0,1,1,1,0,1,0,A4
1,3,2,4,0,0,1,1,1,0,1,1,A2
1,3,2,4,0,0,1,1,1,1,0,0,A4
1,3,2,4,0,0,1,1,1,1,0,1,A4
1,3,2,4,0,0,1,1,1,1,1,0,A4
1,3,2,4,0,0,1,1,1,1,1,1,A4
1,3,2,4,0,1,0,0,0,0,0,0,A4
1,3,2,4,0,1,0,0,0,0,0,1,A4
1,3,2,4,0,1,0,0,0,0,1,0,A4
1,3,2,4,0,1,0,0,0,0,1,1,A4
1,3,2,4,0,1,0,0,0,1,0,0,A4
1,3,2,4,0,1,0,0,0,1,0,1,A4
1,3,2,4,0,1,0,0,0,1,1,0,A4
1,3,2,4,0,1,0,0,0,1,1,1,A4
1,3,2,4,0,1,0,0,1,0,0,0,A4
1,3,2,4,0,1,0,0,1,0,0,1,A4
1,3,2,4,0,1,0,0,1,0,1,0,A4
1,3,2,4,0,1,0,0,1,0,1,1,A4
1,3,2,4,0,1,0,0,1,1,0,0,A4
1,3,2,4,0,1,0,0,1,1,0,1,A4
1,3,2,4,0,1,0,0,1,1,1,0,A4
1,3,2,4,0,1,0,0,1,1,1,1,A4
1,3,2,4,0,1,0,1,0,0,0,0,A4
1,3,2,4,0,1,0,1,0,0,0,1,A4
1,3,2,4,0,1,0,1,0,0,1,0,A4
1,3,2,4,0,1,0,1,0,0,1,1,A4
1,3,2,4,0,1,0,1,0,1,0,0,A4
1,3,2,4,0,1,0,1,0,1,0,1,A4
1,3,2,4,0,1,0,1,0,1,1,0,A4
1,3,2,4,0,1,0,1,0,1,1,1,A4
1,3,2,4,0,1,0,1,1,0,0,0,A4
1,3,2,4,0,1,0,1,1,0,0,1,A4
1,3,2,4,0,1,0,1,1,0,1,0,A4
1,3,2,4,0,1,0,1,1,0,1,1,A4
1,3,2,4,0,1,0,1,1,1,0,0,A4
1,3,2,4,0,1,0,1,1,1,0,1,A4
1,3,2,4,0,1,0,1,1,1,1,0,A4
1,3,2,4,0,1,0,1,1,1,1,1,A4
1,3,2,4,0,1,1,0,0,0,0,0,A4
1,3,2,4,0,1,1,0,0,0,0,1,A4
1,3,2,4,0,1,1,0,0,0,1,0,A4
1,3,2,4,0,1,1,0,0,0,1,1,A4
1,3,2,4,0,1,1,0,0,1,0,0,A4
1,3,2,4,0,1,1,0,0,1,0,1,A4
1,3,2,4,0,1,1,0,0,1,1,0,A4
1,3,2,4,0,1,1,0,0,1,1,1,A4
1,3,2,4,0,1,1,0,1,0,0,0,A4
1,3,2,4,0,1,1,0,1,0,0,1,A4
1,3,2,4,0,1,1,0,1,0,1,0,A4
1,3,2,4,0,1,1,0,1,0,1,1,A4
1,3,2,4,0,1,1,0,1,1,0,0,A4
1,3,2,4,0,1,1,0,1,1,0,1,A4
1,3,2,4,0,1,1,0,1,1,1,0,A4
1,3,2,4,0,1,1,0,1,1,1,1,A4
1,3,2,4,0,1,1,1,0,0,0,0,A4
1,3,2,4,0,1,1,1,0,0,0,1,A4
1,3,2,4,0,1,1,1,0,0,1,0,A4
1,3,2,4,0,1,1,1,0,0,1,1,A4
1,3,2,4,0,1,1,1,0,1,0,0,A4
1,3,2,4,0,1,1,1,0,1,0,1,A4
1,3,2,4,0,1,1,1,0,1,1,0,A4
1,3,2,4,0,1,1,1,0,1,1,1,A4
1,3,2,4,0,1,1,1,1,0,0,0,A4
1,3,2,4,0,1,1,1,1,0,0,1,A4
1,3,2,4,0,1,1,1,1,0,1,0,A4
1,3,2,4,0,1,1,1,1,0,1,1,A4
1,3,2,4,0,1,1,1,1,1,0,0,A4
1,3,2,4,0,1,1,1,1,1,0,1,A4
1,3,2,4,0,1,1,1,1,1,1,0,A4
1,3,2,4,0,1,1,1,1,1,1,1,A4
1,3,2,4,1,0,0,0,0,0,0,0,A4
1,3,2,4,1,0,0,0,0,0,0,1,A4
1,3,2,4,1,0,0,0,0,0,1,0,A4
1,3,2,4,1,0,0,0,0,0,1,1,A4
1,3,2,4,1,0,0,0,0,1,0,0,A4
1,3,2,4,1,0,0,0,0,1,0,1,A4
1,3,2,4,1,0,0,0,0,1,1,0,A4
1,3,2,4,1,0,0,0,0,1,1,1,A4
1,3,2,4,1,0,0,0,1,0,0,0,A4
1,3,2,4,1,0,0,0,1,0,0,1,A4
1,3,2,4,1,0,0,0,1,0,1,0,A4
1,3,2,4,1,0,0,0,1,0,1,1,A4
1,3,2,4,1,0,0,0,1,1,0,0,A4
1,3,2,4,1,0,0,0,1,1,0,1,A4
1,3,2,4,1,0,0,0,1,1,1,0,A4
1,3,2,4,1,0,0,0,1,1,1,1,A4
1,3,2,4,1,0,0,1,0,0,0,0,A4
1,3,2,4,1,0,0,1,0,0,0,1,A2
1,3,2,4,1,0,0,1,0,0,1,0,A4
1,3,2,4,1,0,0,1,0,0,1,1,A2
1,3,2,4,1,0,0,1,0,1,0,0,A4
1,3,2,4,1,0,0,1,0,1,0,1,A4
1,3,2,4,1,0,0,1,0,1,1,0,A4
1,3,2,4,1,0,0,1,0,1,1,1,A4
1,3,2,4,1,0,0,1,1,0,0,0,A4
1,3,2,4,1,0,0,1,1,0,0,1,A2
1,3,2,4,1,0,0,1,1,0,1,0,A4
1,3,2,4,1,0,0,1,1,0,1,1,A2
1,3,2,4,1,0,0,1,1,1,0,0,A4
1,3,2,4,1,0,0,1,1,1,0,1,A4
1,3,2,4,1,0,0,1,1,1,1,0,A4
1,3,2,4,1,0,0,1,1,1,1,1,A4
1,3,2,4,1,0,1,0,0,0,0,0,A4
1,3,2,4,1,0,1,0,0,0,0,1,A4
1,3,2,4,1,0,1,0,0,0,1,0,A4
1,3,2,4,1,0,1,0,0,0,1,1,A4
1,3,2,4,1,0,1,0,0,1,0,0,A4
1,3,2,4,1,0,1,0,0,1,0,1,A4
1,3,2,4,1,0,1,0,0,1,1,0,A4
1,3,2,4,1,0,1,0,0,1,1,1,A4
1,3,2,4,1,0,1,0,1,0,0,0,A4
1,3,2,4,1,0,1,0,1,0,0,1,A4
1,3,2,4,1,0,1,0,1,0,1,0,A4
1,3,2,4,1,0,1,0,1,0,1,1,A4
1,3,2,4,1,0,1,0,1,1,0,0,A4
1,3,2,4,1,0,1,0,1,1,0,1,A4
1,3,2,4,1,0,1,0,1,1,1,0,A4
1,3,2,4,1,0,1,0,1,1,1,1,A4
1,3,2,4,1,0,1,1,0,0,0,0,A4
1,3,2,4,1,0,1,1,0,0,0,1,A2
1,3,2,4,1,0,1,1,0,0,1,0,A4
1,3,2,4,1,0,1,1,0,0,1,1,A2
1,3,2,4,1,0,1,1,0,1,0,0,A4
1,3,2,4,1,0,1,1,0,1,0,1,A4
1,3,2,4,1,0,1,1,0,1,1,0,A4
1,3,2,4,1,0,1,1,0,1,1,1,A4
1,3,2,4,1,0,1,1,1,0,0,0,A4
1,3,2,4,1,0,1,1,1,0,0,1,A2
1,3,2,4,1,0,1,1,1,0,1,0,A4
1,3,2,4,1,0,1,1,1,0,1,1,A2
1,3,2,4,1,0,1,1,1,1,0,0,A4
1,3,2,4,1,0,1,1,1,1,0,1,A4
1,3,2,4,1,0,1,1,1,1,1,0,A4
1,3,2,4,1,0,1,1,1,1,1,1,A4
1,3,2,4,1,1,0,0,0,0,0,0,A4
1,3,2,4,1,1,0,0,0,0,0,1,A4
1,3,2,4,1,1,0,0,0,0,1,0,A4
1,3,2,4,1,1,0,0,0,0,1,1,A4
1,3,2,4,1,1,0,0,0,1,0,0,A4
1,3,2,4,1,1,0,0,0,1,0,1,A4
1,3,2,4,1,1,0,0,0,1,1,0,A4
1,3,2,4,1,1,0,0,0,1,1,1,A4
1,3,2,4,1,1,0,0,1,0,0,0,A4
1,3,2,4,1,1,0,0,1,0,0,1,A4
1,3,2,4,1,1,0,0,1,0,1,0,A4
1,3,2,4,1,1,0,0,1,0,1,1,A4
1,3,2,4,1,1,0,0,1,1,0,0,A4
1,3,2,4,1,1,0,0,1,1,0,1,A4
1,3,2,4,1,1,0,0,1,1,1,0,A4
1,3,2,4,1,1,0,0,1,1,1,1,A4
1,3,2,4,1,1,0,1,0,0,0,0,A4
1,3,2,4,1,1,0,1,0,0,0,1,A4
1,3,2,4,1,1,0,1,0,0,1,0,A4
1,3,2,4,1,1,0,1,0,0,1,1,A4
1,3,2,4,1,1,0,1,0,1,0,0,A4
1,3,2,4,1,1,0,1,0,1,0,1,A4
1,3,2,4,1,1,0,1,0,1,1,0,A4
1,3,2,4,1,1,0,1,0,1,1,1,A4
1,3,2,4,1,1,0,1,1,0,0,0,A4
1,3,2,4,1,1,0,1,1,0,0,1,A4
1,3,2,4,1,1,0,1,1,0,1,0,A4
1,3,2,4,1,1,0,1,1,0,1,1,A4
1,3,2,4,1,1,0,1,1,1,0,0,A4
1,3,2,4,1,1,0,1,1,1,0,1,A4
1,3,2,4,1,1,0,1,1,1,1,0,A4
1,3,2,4,1,1,0,1,1,1,1,1,A4
1,3,2,4,1,1,1,0,0,0,0,0,A4
1,3,2,4,1,1,1,0,0,0,0,1,A4
1,3,2,4,1,1,1,0,0,0,1,0,A4
1,3,2,4,1,1,1,0,0,0,1,1,A4
1,3,2,4,1,1,1,0,0,1,0,0,A4
1,3,2,4,1,1,1,0,0,1,0,1,A4
1,3,2,4,1,1,1,0,0,1,1,0,A4
1,3,2,4,1,1,1,0,0,1,1,1,A4
1,3,2,4,1,1,1,0,1,0,0,0,A4
1,3,2,4,1,1,1,0,1,0,0,1,A4
1,3,2,4,1,1,1,0,1,0,1,0,A4
1,3,2,4,1,1,1,0,1,0,1,1,A4
1,3,2,4,1,1,1,0,1,1,0,0,A4
1,3,2,4,1,1,1,0,1,1,0,1,A4
1,3,2,4,1,1,1,0,1,1,1,0,A4
1,3,2,4,1,1,1,0,1,1,1,1,A4
1,3,2,4,1,1,1,1,0,0,0,0,A4
1,3,2,4,1,1,1,1,0,0,0,1,A4
1,3,2,4,1,1,1,1,0,0,1,0,A4
1,3,2,4,1,1,1,1,0,0,1,1,A4
1,3,2,4,1,1,1,1,0,1,0,0,A4
1,3,2,4,1,1,1,1,0,1,0,1,A4
1,3,2,4,1,1,1,1,0,1,1,0,A4
1,3,2,4,1,1,1,1,0,1,1,1,A4
1,3,2,4,1,1,1,1,1,0,0,0,A4
1,3,2,4,1,1,1,1,1,0,0,1,A4
1,3,2,4,1,1,1,1,1,0,1,0,A4
1,3,2,4,1,1,1,1,1,0,1,1,A4
1,3,2,4,1,1,1,1,1,1,0,0,A4
1,3,2,4,1,1,1,1,1,1,0,1,A4
1,3,2,4,1,1,1,1,1,1,1,0,A4
1,3,2,4,1,1,1,1,1,1,1,1,A4
1,3,4,2,0,0,0,0,0,0,0,0,A3
1,3,4,2,0,0,0,0,0,0,0,1,A3
1,3,4,2,0,0,0,0,0,0,1,0,A3
1,3,4,2,0,0,0,0,0,0,1,1,A3
1,3,4,2,0,0,0,0,0,1,0,0,A3
1,3,4,2,0,0,0,0,0,1,0,1,A3
1,3,4,2,0,0,0,0,0,1,1,0,A3
1,3,4,2,0,0,0,0,0,1,1,1,A3
1,3,4,2,0,0,0,0,1,0,0,0,A3
1,3,4,2,0,0,0,0,1,0,0,1,A3
1,3,4,2,0,0,0,0,1,0,1,0,A3
1,3,4,2,0,0,0,0,1,0,1,1,A3
1,3,4,2,0,0,0,0,1,1,0,0,A3
1,3,4,2,0,0,0,0,1,1,0,1,A3
1,3,4,2,0,0,0,0,1,1,1,0,A3
1,3,4,2,0,0,0,0,1,1,1,1,A3
1,3,4,2,0,0,0,1,0,0,0,0,A3
1,3,4,2,0,0,0,1,0,0,0,1,A3
1,3,4,2,0,0,0,1,0,0,1,0,A3
1,3,4,2,0,0,0,1,0,0,1,1,A3
1,3,4,2,0,0,0,1,0,1,0,0,A3
1,3,4,2,0,0,0,1,0,1,0,1,A3
1,3,4,2,0,0,0,1,0,1,1,0,A3
1,3,4,2,0,0,0,1,0,1,1,1,A3
1,3,4,2,0,0,0,1,1,0,0,0,A3
1,3,4,2,0,0,0,1,1,0,0,1,A3
1,3,4,2,0,0,0,1,1,0,1,0,A3
1,3,4,2,0,0,0,1,1,0,1,1,A3
1,3,4,2,0,0,0,1,1,1,0,0,A3
1,3,4,2,0,0,0,1,1,1,0,1,A3
1,3,4,2,0,0,0,1,1,1,1,0,A3
1,3,4,2,0,0,0,1,1,1,1,1,A3
1,3,4,2,0,0,1,0,0,0,0,0,A3
1,3,4,2,0,0,1,0,0,0,0,1,A3
1,3,4,2,0,0,1,0,0,0,1,0,A2
1,3,4,2,0,0,1,0,0,0,1,1,A2
1,3,4,2,0,0,1,0,0,1,0,0,A3
1,3,4,2,0,0,1,0,0,1,0,1,A3
1,3,4,2,0,0,1,0,0,1,1,0,A3
1,3,4,2,0,0,1,0,0,1,1,1,A3
1,3,4,2,0,0,1,0,1,0,0,0,A3
1,3,4,2,0,0,1,0,1,0,0,1,A3
1,3,4,2,0,0,1,0,1,0,1,0,A2
1,3,4,2,0,0,1,0,1,0,1,1,A2
1,3,4,2,0,0,1,0,1,1,0,0,A3
1,3,4,2,0,0,1,0,1,1,0,1,A3
1,3,4,2,0,0,1,0,1,1,1,0,A3
1,3,4,2,0,0,1,0,1,1,1,1,A3
1,3,4,2,0,0,1,1,0,0,0,0,A3
1,3,4,2,0,0,1,1,0,0,0,1,A3
1,3,4,2,0,0,1,1,0,0,1,0,A2
1,3,4,2,0,0,1,1,0,0,1,1,A2
1,3,4,2,0,0,1,1,0,1,0,0,A3
1,3,4,2,0,0,1,1,0,1,0,1,A3
1,3,4,2,0,0,1,1,0,1,1,0,A3
1,3,4,2,0,0,1,1,0,1,1,1,A3
1,3,4,2,0,0,1,1,1,0,0,0,A3
1,3,4,2,0,0,1,1,1,0,0,1,A3
1,3,4,2,0,0,1,1,1,0,1,0,A2
1,3,4,2,0,0,1,1,1,0,1,1,A2
1,3,4,2,0,0,1,1,1,1,0,0,A3
1,3,4,2,0,0,1,1,1,1,0,1,A3
1,3,4,2,0,0,1,1,1,1,1,0,A3
1,3,4,2,0,0,1,1,1,1,1,1,A3
1,3,4,2,0,1,0,0,0,0,0,0,A3
1,3,4,2,0,1,0,0,0,0,0,1,A3
1,3,4,2,0,1,0,0,0,0,1,0,A3
1,3,4,2,0,1,0,0,0,0,1,1,A3
1,3,4,2,0,1,0,0,0,1,0,0,A3
1,3,4,2,0,1,0,0,0,1,0,1,A3
1,3,4,2,0,1,0,0,0,1,1,0,A3
1,3,4,2,0,1,0,0,0,1,1,1,A3
1,3,4,2,0,1,0,0,1,0,0,0,A3
1,3,4,2,0,1,0,0,1,0,0,1,A3
1,3,4,2,0,1,0,0,1,0,1,0,A3
1,3,4,2,0,1,0,0,1,0,1,1,A3
1,3,4,2,0,1,0,0,1,1,0,0,A3
1,3,4,2,0,1,0,0,1,1,0,1,A3
1,3,4,2,0,1,0,0,1,1,1,0,A3
1,3,4,2,0,1,0,0,1,1,1,1,A3
1,3,4,2,0,1,0,1,0,0,0,0,A3
1,3,4,2,0,1,0,1,0,0,0,1,A3
1,3,4,2,0,1,0,1,0,0,1,0,A3
1,3,4,2,0,1,0,1,0,0,1,1,A3
1,3,4,2,0,1,0,1,0,1,0,0,A3
1,3,4,2,0,1,0,1,0,1,0,1,A3
1,3,4,2,0,1,0,1,0,1,1,0,A3
1,3,4,2,0,1,0,1,0,1,1,1,A3
1,3,4,2,0,1,0,1,1,0,0,0,A3
1,3,4,2,0,1,0,1,1,0,0,1,A3
1,3,4,2,0,1,0,1,1,0,1,0,A3
1,3,4,2,0,1,0,1,1,0,1,1,A3
1,3,4,2,0,1,0,1,1,1,0,0,A3
1,3,4,2,0,1,0,1,1,1,0,1,A3
1,3,4,2,0,1,0,1,1,1,1,0,A3
1,3,4,2,0,1,0,1,1,1,1,1,A3
1,3,4,2,0,1,1,0,0,0,0,0,A3
1,3,4,2,0,1,1,0,0,0,0,1,A3
1,3,4,2,0,1,1,0,0,0,1,0,A3
1,3,4,2,0,1,1,0,0,0,1,1,A3
1,3,4,2,0,1,1,0,0,1,0,0,A3
1,3,4,2,0,1,1,0,0,1,0,1,A3
1,3,4,2,0,1,1,0,0,1,1,0,A3
1,3,4,2,0,1,1,0,0,1,1,1,A3
1,3,4,2,0,1,1,0,1,0,0,0,A3
1,3,4,2,0,1,1,0,1,0,0,1,A3
1,3,4,2,0,1,1,0,1,0,1,0,A3
1,3,4,2,0,1,1,0,1,0,1,1,A3
1,3,4,2,0,1,1,0,1,1,0,0,A3
1,3,4,2,0,1,1,0,1,1,0,1,A3
1,3,4,2,0,1,1,0,1,1,1,0,A3
1,3,4,2,0,1,1,0,1,1,1,1,A3
1,3,4,2,0,1,1,1,0,0,0,0,A3
1,3,4,2,0,1,1,1,0,0,0,1,A3
1,3,4,2,0,1,1,1,0,0,1,0,A3
1,3,4,2,0,1,1,1,0,0,1,1,A3
1,3,4,2,0,1,1,1,0,1,0,0,A3
1,3,4,2,0,1,1,1,0,1,0,1,A3
1,3,4,2,0,1,1,1,0,1,1,0,A3
1,3,4,2,0,1,1,1,0,1,1,1,A3
1,3,4,2,0,1,1,1,1,0,0,0,A3
1,3,4,2,0,1,1,1,1,0,0,1,A3
1,3,4,2,0,1,1,1,1,0,1,0,A3
1,3,4,2,0,1,1,1,1,0,1,1,A3
1,3,4,2,0,1,1,1,1,1,0,0,A3
1,3,4,2,0,1,1,1,1,1,0,1,A3
1,3,4,2,0,1,1,1,1,1,1,0,A3
1,3,4,2,0,1,1,1,1,1,1,1,A3
1,3,4,2,1,0,0,0,0,0,0,0,A3
1,3,4,2,1,0,0,0,0,0,0,1,A3
1,3,4,2,1,0,0,0,0,0,1,0,A3
1,3,4,2,1,0,0,0,0,0,1,1,A3
1,3,4,2,1,0,0,0,0,1,0,0,A3
1,3,4,2,1,0,0,0,0,1,0,1,A3
1,3,4,2,1,0,0,0,0,1,1,0,A3
1,3,4,2,1,0,0,0,0,1,1,1,A3
1,3,4,2,1,0,0,0,1,0,0,0,A3
1,3,4,2,1,0,0,0,1,0,0,1,A3
1,3,4,2,1,0,0,0,1,0,1,0,A3
1,3,4,2,1,0,0,0,1,0,1,1,A3
1,3,4,2,1,0,0,0,1,1,0,0,A3
1,3,4,2,1,0,0,0,1,1,0,1,A3
1,3,4,2,1,0,0,0,1,1,1,0,A3
1,3,4,2,1,0,0,0,1,1,1,1,A3
1,3,4,2,1,0,0,1,0,0,0,0,A3
1,3,4,2,1,0,0,1,0,0,0,1,A3
1,3,4,2,1,0,0,1,0,0,1,0,A3
1,3,4,2,1,0,0,1,0,0,1,1,A3
1,3,4,2,1,0,0,1,0,1,0,0,A3
1,3,4,2,1,0,0,1,0,1,0,1,A3
1,3,4,2,1,0,0,1,0,1,1,0,A3
1,3,4,2,1,0,0,1,0,1,1,1,A3
1,3,4,2,1,0,0,1,1,0,0,0,A3
1,3,4,2,1,0,0,1,1,0,0,1,A3
1,3,4,2,1,0,0,1,1,0,1,0,A3
1,3,4,2,1,0,0,1,1,0,1,1,A3
1,3,4,2,1,0,0,1,1,1,0,0,A3
1,3,4,2,1,0,0,1,1,1,0,1,A3
1,3,4,2,1,0,0,1,1,1,1,0,A3
1,3,4,2,1,0,0,1,1,1,1,1,A3
1,3,4,2,1,0,1,0,0,0,0,0,A3
1,3,4,2,1,0,1,0,0,0,0,1,A3
1,3,4,2,1,0,1,0,0,0,1,0,A2
1,3,4,2,1,0,1,0,0,0,1,1,A2
1,3,4,2,1,0,1,0,0,1,0,0,A3
1,3,4,2,1,0,1,0,0,1,0,1,A3
1,3,4,2,1,0,1,0,0,1,1,0,A3
1,3,4,2,1,0,1,0,0,1,1,1,A3
1,3,4,2,1,0,1,0,1,0,0,0,A3
1,3,4,2,1,0,1,0,1,0,0,1,A3
1,3,4,2,1,0,1,0,1,0,1,0,A2
1,3,4,2,1,0,1,0,1,0,1,1,A2
1,3,4,2,1,0,1,0,1,1,0,0,A3
1,3,4,2,1,0,1,0,1,1,0,1,A3
1,3,4,2,1,0,1,0,1,1,1,0,A3
1,3,4,2,1,0,1,0,1,1,1,1,A3
1,3,4,2,1,0,1,1,0,0,0,0,A3
1,3,4,2,1,0,1,1,0,0,0,1,A3
1,3,4,2,1,0,1,1,0,0,1,0,A2
1,3,4,2,1,0,1,1,0,0,1,1,A2
1,3,4,2,1,0,1,1,0,1,0,0,A3
1,3,4,2,1,0,1,1,0,1,0,1,A3
1,3,4,2,1,0,1,1,0,1,1,0,A3
1,3,4,2,1,0,1,1,0,1,1,1,A3
1,3,4,2,1,0,1,1,1,0,0,0,A3
1,3,4,2,1,0,1,1,1,0,0,1,A3
1,3,4,2,1,0,1,1,1,0,1,0,A2
1,3,4,2,1,0,1,1,1,0,1,1,A2
1,3,4,2,1,0,1,1,1,1,0,0,A3
1,3,4,2,1,0,1,1,1,1,0,1,A3
1,3,4,2,1,0,1,1,1,1,1,0,A3
1,3,4,2,1,0,1,1,1,1,1,1,A3
1,3,4,2,1,1,0,0,0,0,0,0,A3
1,3,4,2,1,1,0,0,0,0,0,1,A3
1,3,4,2,1,1,0,0,0,0,1,0,A3
1,3,4,2,1,1,0,0,0,0,1,1,A3
1,3,4,2,1,1,0,0,0,1,0,0,A3
1,3,4,2,1,1,0,0,0,1,0,1,A3
1,3,4,2,1,1,0,0,0,1,1,0,A3
1,3,4,2,1,1,0,0,0,1,1,1,A3
1,3,4,2,1,1,0,0,1,0,0,0,A3
1,3,4,2,1,1,0,0,1,0,0,1,A3
1,3,4,2,1,1,0,0,1,0,1,0,A3
1,3,4,2,1,1,0,0,1,0,1,1,A3
1,3,4,2,1,1,0,0,1,1,0,0,A3
1,3,4,2,1,1,0,0,1,1,0,1,A3
1,3,4,2,1,1,0,0,1,1,1,0,A3
1,3,4,2,1,1,0,0,1,1,1,1,A3
1,3,4,2,1,1,0,1,0,0,0,0,A3
1,3,4,2,1,1,0,1,0,0,0,1,A3
1,3,4,2,1,1,0,1,0,0,1,0,A3
1,3,4,2,1,1,0,1,0,0,1,1,A3
1,3,4,2,1,1,0,1,0,1,0,0,A3
1,3,4,2,1,1,0,1,0,1,0,1,A3
1,3,4,2,1,1,0,1,0,1,1,0,A3
1,3,4,2,1,1,0,1,0,1,1,1,A3
1,3,4,2,1,1,0,1,1,0,0,0,A3
1,3,4,2,1,1,0,1,1,0,0,1,A3
1,3,4,2,1,1,0,1,1,0,1,0,A3
1,3,4,2,1,1,0,1,1,0,1,1,A3
1,3,4,2,1,1,0,1,1,1,0,0,A3
1,3,4,2,1,1,0,1,1,1,0,1,A3
1,3,4,2,1,1,0,1,1,1,1,0,A3
1,3,4,2,1,1,0,1,1,1,1,1,A3
1,3,4,2,1,1,1,0,0,0,0,0,A3
1,3,4,2,1,1,1,0,0,0,0,1,A3
1,3,4,2,1,1,1,0,0,0,1,0,A3
1,3,4,2,1,1,1,0,0,0,1,1,A3
1,3,4,2,1,1,1,0,0,1,0,0,A3
1,3,4,2,1,1,1,0,0,1,0,1,A3
1,3,4,2,1,1,1,0,0,1,1,0,A3
1,3,4,2,1,1,1,0,0,1,1,1,A3
1,3,4,2,1,1,1,0,1,0,0,0,A3
1,3,4,2,1,1,1,0,1,0,0,1,A3
1,3,4,2,1,1,1,0,1,0,1,0,A3
1,3,4,2,1,1,1,0,1,0,1,1,A3
1,3,4,2,1,1,1,0,1,1,0,0,A3
1,3,4,2,1,1,1,0,1,1,0,1,A3
1,3,4,2,1,1,1,0,1,1,1,0,A3
1,3,4,2,1,1,1,0,1,1,1,1,A3
1,3,4,2,1,1,1,1,0,0,0,0,A3
1,3,4,2,1,1,1,1,0,0,0,1,A3
1,3,4,2,1,1,1,1,0,0,1,0,A3
1,3,4,2,1,1,1,1,0,0,1,1,A3
1,3,4,2,1,1,1,1,0,1,0,0,A3
1,3,4,2,1,1,1,1,0,1,0,1,A3
1,3,4,2,1,1,1,1,0,1,1,0,A3
1,3,4,2,1,1,1,1,0,1,1,1,A3
1,3,4,2,1,1,1,1,1,0,0,0,A3
1,3,4,2,1,1,1,1,1,0,0,1,A3
1,3,4,2,1,1,1,1,1,0,1,0,A3
1,3,4,2,1,1,1,1,1,0,1,1,A3
1,3,4,2,1,1,1,1,1,1,0,0,A3
1,3,4,2,1,1,1,1,1,1,0,1,A3
1,3,4,2,1,1,1,1,1,1,1,0,A3
1,3,4,2,1,1,1,1,1,1,1,1,A3
1,4,2,3,0,0,0,0,0,0,0,0,A2
1,4,2,3,0,0,0,0,0,0,0,1,A2
1,4,2,3,0,0,0,0,0,0,1,0,A2
1,4,2,3,0,0,0,0,0,0,1,1,A2
1,4,2,3,0,0,0,0,0,1,0,0,A2
1,4,2,3,0,0,0,0,0,1,0,1,A2
1,4,2,3,0,0,0,0,0,1,1,0,A2
